index,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes
700870,2012-01-25,85260.0,"I 440 W & NOLENSVILLE PIKE, NASHVILLE, TN, 37210",36.123955,-86.7493965,3.0,8101.0,311.0,36.0,white,male,ce1cf9d519,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
3004677,2011-09-25,73380.0,"400 HARDING IND DR, NASHVILLE, TN, 37211",36.090714,-86.688712,3.0,8843.0,315.0,40.0,white,female,116b05d10f,vehicular,investigative stop,False,False,True,warning,,,,False,False,False,False,,investigative stop,TN,
121110,2016-10-25,76620.0,"CHARLOTTE PIKE & OLD CHARLOTTE PIKE, NASHVILLE, TN, 37209",36.1199304,-86.9184829,1.0,5009.0,123.0,26.0,black,female,7d890c769b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,PA,
2909166,2013-09-12,50940.0,"22ND AVE N & FORMOSA ST, NASHVILLE, TN, 37208",36.1746344,-86.811984,6.0,4467.0,613.0,30.0,black,female,021458b850,vehicular,investigative stop,False,True,False,citation,,,,False,False,False,False,,investigative stop,TN,
1350081,2011-02-14,85440.0,"BLUE HOLE RD & TUSCULUM RD, ANTIOCH, TN, 37013",36.0526206,-86.6731234,3.0,8713.0,321.0,23.0,black,female,384070792b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1876672,2014-04-02,61560.0,"HAMILTON CHURCH RD & MARHADEN DR, ANTIOCH, TN, 37013",36.056927,-86.5908019,3.0,8907.0,335.0,22.0,hispanic,male,f52adc0e6d,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2446332,2011-06-08,83220.0,"2ND AVE S & LAFAYETTE ST, NASHVILLE, TN, 37210",36.1506913,-86.7679246,3.0,8151.0,311.0,60.0,black,male,cf98c01df4,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
87399,2016-10-21,71520.0,"MURFREESBORO PIKE & PHILFRE CT, NASHVILLE, TN, 37217",36.1282439,-86.7129582,5.0,8817.0,531.0,29.0,black,male,fc8eeff4da,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1152744,2018-03-18,76980.0,"BRILEY PKWY N & CORPORATE DR, NASHVILLE, TN, 37217",36.1360939,-86.698692,5.0,8998.0,531.0,39.0,black,male,ebfe43e91e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2662956,2010-07-09,74160.0,"DELL PKWY & MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.1077406,-86.6768847,5.0,8951.0,531.0,58.0,white,male,a9e3132c9f,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
764134,2013-01-29,37140.0,"E OLD HICKORY BLVD & MYATT DR, MADISON, TN, 37115",36.2630914,-86.6904621,7.0,1629.0,713.0,37.0,white,male,148e3c6510,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
169718,2011-10-04,46620.0,"SOUTHLAKE DR & THOMPSON LN, NASHVILLE, TN, 37211",36.1095127,-86.72784,3.0,8336.0,313.0,36.0,white,male,acffed52bf,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1930591,2015-04-28,36420.0,"548 OLD HICKORY BLVD, OLD HICKORY, TN, 37138",36.265233,-86.6512749,5.0,9707.0,525.0,53.0,white,male,ba10efd51b,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
2281774,2013-06-15,61200.0,"SHERMAN OAKS DR & WALLACE RD, NASHVILLE, TN, 37211",36.0790242,-86.7075701,3.0,8705.0,321.0,50.0,white,male,12bfc112fa,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1713792,2016-03-31,30660.0,"560 CASTLEGATE DR, NASHVILLE, TN, 37217",36.0853689,-86.6127746,5.0,8929.0,535.0,45.0,unknown,male,93ef5d6182,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
375558,2012-11-29,83220.0,"BREWER DR & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0536765,-86.7149186,8.0,8655.0,835.0,38.0,white,male,b34fa4ca15,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
83099,2011-10-21,35100.0,"S GRAYCROFT AVE & CHADWELL DR, MADISON, TN, 37115",36.2548539,-86.7335839,7.0,1779.0,723.0,51.0,white,male,79af04892d,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
3074529,2012-09-07,73560.0,"MILLWOOD DR & MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.1294517,-86.714738,3.0,8873.0,315.0,23.0,asian/pacific islander,male,ff0d23cd3a,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1257396,2018-09-08,21480.0,"ALHAMBRA CIR & DICKERSON PIKE, NASHVILLE, TN, 37207",36.2199918,-86.7622581,2.0,1823.0,223.0,19.0,white,male,d549fd859f,vehicular,registration,False,True,True,citation,,,,False,False,False,False,,registration,KY,
612215,2011-01-22,70200.0,"8TH AVE S & BASS ST, NASHVILLE, TN, 37203",36.151024,-86.778912,8.0,6811.0,821.0,19.0,black,male,7d890c769b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1855501,2010-04-20,37500.0,"I 65 N & I 24 W, NASHVILLE, TN, 37207",36.1947272,-86.7761608,2.0,19060.0,221.0,59.0,white,male,6074f7bab3,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
1199695,2018-05-30,8940.0,"DELAWARE AVE & 45, MADISON, TN, 37115",36.2638188,-86.7044741,7.0,1701.0,715.0,19.0,black,male,6a3053b294,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
2744469,2015-08-19,16380.0,"463 BELL RD, NASHVILLE, TN, 37217",36.0733908,-86.6361203,5.0,8939.0,535.0,73.0,white,male,95f2a2add9,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
942437,2017-05-09,55740.0,"11TH AVE N & ARTHUR AVE, NASHVILLE, TN, 37208",36.1796029,-86.804123,6.0,4453.0,613.0,29.0,black,male,943bdf4ec4,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2753840,2011-08-21,40260.0,"S 10TH ST & WOODLAND ST, NASHVILLE, TN, 37206",36.1769416,-86.7514456,2.0,1201.0,213.0,48.0,black,male,3f791dfbd2,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
675591,2013-12-03,49860.0,"421 HARDING PL, NASHVILLE, TN, 37211",36.078579,-86.7279701,8.0,8609.0,831.0,58.0,black,male,deef84d2c2,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,SPEEDING
1737055,2010-03-06,11040.0,"APACHE TRL & HAYWOOD LN, NASHVILLE, TN, 37211",36.068404,-86.693941,3.0,8709.0,321.0,38.0,hispanic,male,ee538f200f,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
1916299,2013-04-26,74340.0,"NATCHEZ TRCE & WEST END AVE, NASHVILLE, TN, 37203",36.146231,-86.8099174,8.0,5623.0,813.0,24.0,white,female,0437969110,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
1596268,2011-03-18,79200.0,"BRICK CHURCH PIKE & FERNCO DR, NASHVILLE, TN, 37207",36.2199469,-86.7823027,6.0,3047.0,621.0,18.0,black,male,c76c330626,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1796905,2012-04-12,74040.0,"828 STOCKELL ST, NASHVILLE, TN, 37207",36.1861221,-86.7698876,2.0,1949.0,221.0,46.0,black,male,1b56d08e5c,vehicular,vehicle equipment violation,False,True,True,citation,,,,False,False,False,False,,vehicle equipment violation,TN,"R HL
REVOKED"
1218659,2018-07-02,27660.0,"BENHAM AVE & GRAYBAR LN, NASHVILLE, TN, 37215",36.1109277,-86.8080412,8.0,6413.0,825.0,32.0,white,female,1b56d08e5c,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
489086,2014-01-19,36300.0,"4TH AVE S & DEMONBREUN ST, NASHVILLE, TN, 37203",36.1590255,-86.7758498,4.0,4067.0,421.0,35.0,white,male,9edafecd50,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
611460,2011-01-22,8160.0,"I 40 E & BRILEY PKWY, NASHVILLE, TN, 37217",36.1434168,-86.6998724,5.0,8802.0,531.0,20.0,black,male,6f0e6c9ea2,vehicular,moving traffic violation,True,False,True,arrest,True,True,True,True,True,True,True,plain view,moving traffic violation,TN,
863117,2017-01-22,60840.0,"1975 MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.0956858,-86.6549441,3.0,8849.0,323.0,18.0,white,male,037bfcb0ce,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1231528,2018-07-24,71580.0,"CANNON ST & CHARLES E DAVIS BLVD, NASHVILLE, TN, 37210",36.1509604,-86.7621521,5.0,8205.0,511.0,27.0,black,female,7d40a68784,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
1777569,2011-04-11,46440.0,"MAIN ST & MCFERRIN AVE, NASHVILLE, TN, 37206",36.1765865,-86.7555717,2.0,1939.0,227.0,37.0,black,male,daac2de4a2,vehicular,vehicle equipment violation,False,True,True,citation,False,False,False,False,True,True,True,consent,vehicle equipment violation,TN,"LBL INOP. DVG REV DL.
"
1205500,2018-06-09,37260.0,"CHESTER AVE & GALLATIN AVE, NASHVILLE, TN, 37206",36.1950878,-86.7430952,2.0,1331.0,215.0,20.0,black,female,01ba20c1e1,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
259350,2016-11-13,70560.0,"DR D B TODD JR BLVD & HEIMAN ST, NASHVILLE, TN, 37208",36.1713852,-86.8074239,6.0,4481.0,613.0,43.0,black,male,418c7643c8,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,PASSENGER SIDE HEADLIGHT OUT
1620159,2012-03-21,38040.0,"BRILEY PKWY N & LEBANON PIKE, NASHVILLE, TN, 37214",36.1685657,-86.6901687,5.0,9298.0,515.0,55.0,white,male,0edd4e187a,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,MO,
2841140,2013-08-03,44460.0,"AVONDALE CIR & BRICK CHURCH PIKE, NASHVILLE, TN, 37207",36.2090637,-86.777949,6.0,3019.0,621.0,51.0,white,female,fd8a139aad,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,-- in -- brick church
1982715,2011-04-07,33840.0,"510 OLD HICKORY BLVD, OLD HICKORY, TN, 37138",36.2653667,-86.6518758,5.0,9611.0,525.0,24.0,black,male,b5ca91d71f,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
1211145,2018-06-19,53040.0,"DELL PKWY & MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.1077406,-86.6768847,3.0,8841.0,323.0,17.0,hispanic,female,ba10efd51b,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
1919073,2010-04-27,8940.0,"DONELSON PIKE & WOODBERRY DR, NASHVILLE, TN, 37214",36.1604643,-86.6643814,5.0,9401.0,517.0,49.0,white,female,7f79da4426,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TX,
625178,2011-12-22,2940.0,"APACHE TRL & HAYWOOD LN, NASHVILLE, TN, 37211",36.068404,-86.693941,3.0,8707.0,321.0,32.0,hispanic,male,0c917ee0a9,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1073367,2017-11-26,14640.0,"NOLENSVILLE PIKE & YELTON CT, NASHVILLE, TN, 37211",36.0914081,-86.7350592,3.0,8435.0,313.0,28.0,black,female,073f5c83fc,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
3018126,2011-09-27,52800.0,"S 5TH ST & SYLVAN ST, NASHVILLE, TN, 37206",36.1664991,-86.761612,2.0,1009.0,211.0,52.0,white,male,3f791dfbd2,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
27278,2016-10-12,29760.0,"ELM HILL PIKE & PATRIOT WAY, NASHVILLE, TN, 37214",36.1480444,-86.6638974,5.0,9423.0,517.0,24.0,black,female,963f2c3d0d,vehicular,seatbelt violation,False,False,True,warning,,,,False,False,False,False,,seatbelt violation,IL,none
2411894,2014-06-03,63000.0,"MALLOW DR & WARRIOR RD, MADISON, TN, 37115",36.259223,-86.6830902,7.0,1635.0,713.0,22.0,white,male,8ab4b34040,vehicular,seatbelt violation,False,False,True,warning,,,,False,False,False,False,,seatbelt violation,TN,
474384,2014-01-18,39240.0,"CROSSINGS BLVD & CROSSINGS CIR, ANTIOCH, TN, 37013",36.0375457,-86.6433548,3.0,8863.0,333.0,38.0,black,female,1ac0d6e95a,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2274307,2013-06-14,55920.0,"1601 HERMAN ST, NASHVILLE, TN, 37203",36.1648839,-86.8013329,6.0,5405.0,615.0,40.0,black,female,0a0f0a25d5,vehicular,seatbelt violation,False,False,True,warning,,,,False,False,False,False,,seatbelt violation,TN,driver no seatbelt
256499,2013-11-13,72120.0,"8TH AVE S & WEDGEWOOD AVE, NASHVILLE, TN, 37203",36.1342346,-86.7790892,8.0,6905.0,821.0,30.0,white,female,e98216ab9c,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
3012581,2012-09-26,29220.0,"ANDREW JACKSON PKWY & TRENTON DR, HERMITAGE, TN, 37076",36.2136085,-86.5977309,5.0,9537.0,523.0,23.0,black,female,f6e5e4b4bc,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
1130631,2018-02-16,27540.0,"37TH AVE N & CHARLOTTE AVE, NASHVILLE, TN, 37209",36.1527207,-86.8281842,1.0,5237.0,111.0,18.0,white,female,3800f77872,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
2760978,2011-08-02,85200.0,"COTTON LN & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0702838,-86.7220847,3.0,8701.0,321.0,36.0,white,male,33b2c0bf9c,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
460320,2014-01-17,73800.0,"BREWER DR & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0536765,-86.7149186,8.0,8655.0,835.0,48.0,white,male,871986f056,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2673293,2012-08-10,75540.0,"BRILEY PKWY E & WHITES CREEK PIKE, NASHVILLE, TN, 37207",36.2330587,-86.8148702,6.0,3010.0,621.0,25.0,black,female,3dc0ec0fc0,vehicular,safety violation,True,True,False,arrest,False,False,False,False,True,True,False,other,safety violation,TN,
1567296,2013-03-14,48120.0,"9TH AVE N & BROADWAY, NASHVILLE, TN, 37203",36.1585903,-86.7827668,4.0,4115.0,421.0,28.0,white,male,daac2de4a2,vehicular,registration,False,True,False,citation,,,,False,False,False,False,,registration,TN,--/--
640073,2014-12-26,84120.0,"18TH AVE N & STATE ST, NASHVILLE, TN, 37203",36.1559798,-86.7982177,8.0,5513.0,813.0,19.0,black,male,3f3d42c692,vehicular,moving traffic violation,False,False,True,warning,False,False,False,True,True,True,True,consent,moving traffic violation,TN,
1093666,2018-01-02,12660.0,"MURFREESBORO PIKE & NASHBORO BLVD, NASHVILLE, TN, 37217",36.0867994,-86.6485814,5.0,8935.0,535.0,47.0,unknown,female,24a723a5dc,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2826536,2012-08-30,25920.0,"I 40 W & BROADWAY, NASHVILLE, TN, 37203",36.0789995,-86.9551254,4.0,4002.0,423.0,22.0,black,male,daac2de4a2,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TX,--/--
2098428,2014-05-21,32940.0,"BRIDGEWAY AVE & OLD HICKORY BLVD, OLD HICKORY, TN, 37138",36.2674477,-86.6687973,5.0,9611.0,525.0,55.0,white,female,b026378af6,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1114665,2018-01-28,8220.0,"1404 DICKERSON PIKE, NASHVILLE, TN, 37207",36.1982455,-86.7718567,2.0,1863.0,223.0,28.0,black,female,7d40a68784,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
3056700,2015-09-04,55860.0,"900 MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.1311922,-86.716221,5.0,8815.0,531.0,33.0,black,male,963f2c3d0d,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
1246126,2018-08-19,44520.0,"2400 BUENA VISTA PIKE, NASHVILLE, TN, 37218",36.1992366,-86.8237426,6.0,3101.0,623.0,19.0,black,female,81eaba90ac,vehicular,moving traffic violation,False,True,True,citation,,,,False,False,False,False,,moving traffic violation,TN,
2763460,2012-08-02,35760.0,"12TH AVE N & GRUNDY ST, NASHVILLE, TN, 37203",36.1579904,-86.7883916,4.0,4119.0,411.0,40.0,white,male,ce5f91b12d,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
41872,2010-10-15,75300.0,"I 24 W & I 65 S, NASHVILLE, TN, 37207",36.1947272,-86.7761608,2.0,3004.0,223.0,48.0,white,male,0414ae3bcf,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1305438,2019-02-14,31440.0,"70  S & OLD HICKORY BLVD, NASHVILLE, TN, 37221",36.0744559,-86.9209484,1.0,4901.0,121.0,29.0,white,female,5905836fa2,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,CO,
1690091,2016-03-28,32160.0,"159 DAVIDSON RD, NASHVILLE, TN, 37205",36.1155885,-86.8671355,1.0,4919.0,121.0,38.0,white,male,c05e130f6a,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
413449,2014-01-14,62340.0,"MAIN ST & N 10TH ST, NASHVILLE, TN, 37206",36.1781423,-86.7516424,2.0,1131.0,213.0,45.0,white,male,1b56d08e5c,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,SPEED - SCHOOL ZONE OUTBOUND
2138816,2012-05-26,61320.0,"1220 GALLATIN AVE, NASHVILLE, TN, 37206",36.192101,-86.7451393,2.0,1933.0,227.0,39.0,black,female,3b9274855e,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
2377557,2011-06-27,46200.0,"I 65 S & OLD HICKORY BLVD W, MADISON, TN, 37115",36.2655836,-86.7392867,7.0,2006.0,725.0,34.0,white,male,41c8075306,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,IL,
2976319,2010-09-02,21300.0,"I 40 E & SPENCE LN, NASHVILLE, TN, 37217",36.137011,-86.724956,5.0,8802.0,531.0,51.0,black,male,b5ca91d71f,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
