,index,raw_row_number,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes,raw_verbal_warning_issued,raw_written_warning_issued,raw_traffic_citation_issued,raw_misd_state_citation_issued,raw_suspect_ethnicity,raw_driver_searched,raw_passenger_searched,raw_search_consent,raw_search_arrest,raw_search_warrant,raw_search_inventory,raw_search_plain_view
745,2034616,455220,2011-05-13,51120.0,"1360 BRICK CHURCH PIKE, NASHVILLE, TN, 37207",36.2031994,-86.7775739,6.0,3007.0,621.0,33.0,white,female,cccd043657,vehicular,registration,False,True,False,citation,,,,False,False,False,False,,registration,TN,,False,False,False,True,N,False,False,False,False,False,False,False
746,1400765,366934,2011-02-21,60360.0,"NOLENSVILLE PIKE & VIVELLE AVE, , TN, 37210",36.1268779,-86.7531226,3.0,8109.0,311.0,41.0,hispanic,male,10eef95763,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,,False,False,True,,H,False,False,False,False,False,False,False
747,479061,25438,2010-01-19,,"HARDING PL & I 24 E, NASHVILLE, TN, 37211",36.0841025,-86.699119,3.0,8443.0,317.0,32.0,white,male,80e2c428b5,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
748,2359990,2168087,2015-06-24,42000.0,"NOLENSVILLE PIKE & PARAGON MILLS RD, NASHVILLE, TN, 37211",36.0848015,-86.7281493,8.0,8501.0,831.0,34.0,black,female,3bdca3df2d,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,MO,,True,False,False,False,N,False,False,False,False,False,False,False
749,242278,1579570,2014-01-11,68400.0,"BRILEY PKWY N & TWO RIVERS PKWY, NASHVILLE, TN, 37214",36.122074,-86.702419,5.0,9294.0,515.0,37.0,white,male,5e0bb33fdc,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
750,183497,612609,2011-10-06,55320.0,"BELLEVUE RD & HWY 70 S, NASHVILLE, TN, 37221",36.0754803,-86.940384,1.0,4815.0,125.0,19.0,black,male,dfa33c336f,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
751,1593286,2059205,2015-03-17,55380.0,"990 DAVIDSON DR, NASHVILLE, TN, 37209",36.1273585,-86.9028909,1.0,4701.0,123.0,29.0,white,male,80cbba0ee1,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
752,1562515,2055355,2015-03-13,39720.0,"12TH AVE S & LAUREL ST, NASHVILLE, TN, 37203",36.1536017,-86.7855253,4.0,4015.0,423.0,54.0,white,male,80145687bd,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
753,75051,626598,2011-10-20,3780.0,"BRILEY PKWY W & CLARKSVILLE PIKE, NASHVILLE, TN, 37218",36.2271465,-86.8358109,6.0,3216.0,627.0,38.0,white,female,82310b76a1,vehicular,investigative stop,False,False,True,warning,,,,False,False,False,False,,investigative stop,TN,,True,False,False,,N,False,False,False,False,False,False,False
754,1550373,386299,2011-03-12,67320.0,"DUE WEST AVE E & S GALLATIN PIKE, MADISON, TN, 37115",36.2480167,-86.720329,7.0,1519.0,711.0,20.0,black,female,13c1091001,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,"RAN STOP SIGN
",True,False,False,,N,False,False,False,False,False,False,False
755,158638,1499909,2013-10-31,71940.0,"BELL RD & WOODLAND POINT DR, NASHVILLE, TN, 37214",36.1228228,-86.6290158,5.0,8943.0,533.0,57.0,white,male,72037bef5d,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,,True,False,False,False,N,False,False,False,False,False,False,False
756,1355573,2031497,2015-02-14,63240.0,"BURCHWOOD AVE & GALLATIN PIKE, NASHVILLE, TN, 37216",36.2006788,-86.7400574,2.0,1403.0,217.0,22.0,black,female,8d7b449e86,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
757,1594452,2411148,2016-03-17,48300.0,"DAVIDSON DR & HAPWOOD DR, NASHVILLE, TN, 37205",36.1270592,-86.9031994,1.0,4701.0,123.0,65.0,white,female,cc109f0f38,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,,,True,False,False,False,N,False,False,False,False,False,False,False
758,2437756,2478711,2016-06-06,32280.0,"MARGO LN & WILLARD DR, NASHVILLE, TN, 37211",36.0736805,-86.7013086,3.0,8707.0,321.0,22.0,black,female,4544025295,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,MI,,True,False,False,False,N,False,False,False,False,False,False,False
759,717484,728458,2012-01-26,55380.0,"HILLSBORO PIKE & WARFIELD DR, NASHVILLE, TN, 37215",36.1033493,-86.8161165,1.0,6111.0,117.0,17.0,white,male,d944ee700d,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
760,1968378,1272103,2013-04-05,84060.0,"CHARLOTTE PIKE & OLD CHARLOTTE PIKE, NASHVILLE, TN, 37209",36.1199304,-86.9184829,1.0,5009.0,123.0,25.0,black,male,88ef34d431,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,IL,,True,False,False,False,N,False,False,False,False,False,False,False
761,645267,1968492,2014-12-27,72600.0,"MAIN ST & S 9TH ST, NASHVILLE, TN, 37206",36.1759485,-86.7572279,2.0,1119.0,211.0,28.0,black,female,b2f3a3e943,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
762,2882575,1412957,2013-08-09,35460.0,"TIMBER LN & WOODLAWN DR, NASHVILLE, TN, 37205",36.1235718,-86.8228414,1.0,6005.0,113.0,35.0,white,male,41c8075306,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
763,1507607,1613600,2014-02-07,65400.0,"EDMONDSON PIKE & OLD HICKORY BLVD, , TN, 37211",36.0400258,-86.7434709,,,,41.0,white,female,e05e99c1e2,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
764,467508,715963,2012-01-18,36660.0,"LEBANON PIKE & TULIP GROVE RD, HERMITAGE, TN, 37076",36.2153606,-86.5885506,5.0,9727.0,525.0,21.0,white,female,2689d516d0,vehicular,seatbelt violation,False,True,False,citation,,,,False,False,False,False,,seatbelt violation,TN,,False,False,True,,N,False,False,False,False,False,False,False
765,2504267,1385155,2013-07-15,43620.0,"S GALLATIN PIKE & MADISON ST, MADISON, TN, 37115",36.2584344,-86.7135473,7.0,1605.0,713.0,60.0,white,male,49789d7cb7,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
766,2091347,2129538,2015-05-20,49200.0,"5301 HARDING PIKE, NASHVILLE, TN, 37205",36.101225,-86.8701435,1.0,6123.0,117.0,71.0,white,male,e65dc4ec73,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
767,1053565,2843440,2017-10-24,43860.0,"512 TULIP GROVE RD, HERMITAGE, TN, 37076",36.213018,-86.589284,5.0,9537.0,523.0,74.0,white,female,e05e99c1e2,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
768,1565178,390178,2011-03-14,21000.0,"I 24  E, , TN, 37213",36.1692928,-86.774756,,,,22.0,white,male,f87ffe9d54,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,,N,False,False,False,False,False,False,False
769,1049003,2838866,2017-10-16,77280.0,"DOUGLAS AVE & MCFERRIN AVE, NASHVILLE, TN, 37206",36.1933356,-86.7532901,2.0,1903.0,221.0,20.0,white,male,198f7ba727,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,GA,,True,,False,False,N,False,False,False,False,False,False,False
770,1331681,1607109,2014-02-01,82800.0,"JEFFERSON ST & 3RD AVE N, , TN, 37208",36.1750356,-86.7846846,,,,45.0,white,male,6761423fb7,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
771,458206,1918067,2014-11-07,38700.0,"440 HARDING PL, NASHVILLE, TN, 37211",36.0785112,-86.7301354,8.0,8501.0,831,34.0,hispanic,female,8ab4b34040,vehicular,registration,False,True,False,citation,,,,False,False,False,False,,registration,TN,,False,False,False,True,H,False,False,False,False,False,False,False
772,24925,1479809,2013-10-12,58620.0,"3RD AVE S & LEA AVE, NASHVILLE, TN, 37210",36.1550761,-86.7719813,4,4035.0,425,26.0,black,male,01ba7aa9f9,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
773,2204876,1720799,2014-05-06,47940.0,"NOLENSVILLE PIKE & PARAGON MILLS RD, NASHVILLE, TN, 37211",36.0848015,-86.7281493,8.0,8501.0,831.0,31.0,white,female,3e2833df23,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,,True,False,False,False,N,False,False,False,False,False,False,False
774,1821989,1633165,2014-04-15,64980.0,"26TH AVE N & SCOVEL ST, NASHVILLE, TN, 37208",36.1691692,-86.8169833,6.0,4523.0,613,27.0,black,female,5a270d4b1d,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
775,2454237,486543,2011-06-09,70920.0,"49TH AVE N & CHARLOTTE AVE, NASHVILLE, TN, 37209",36.1520558,-86.845984,1.0,5129.0,113,25.0,black,female,5e3461b14e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,"BRAKE LIGHT OUT
",True,False,False,,N,False,False,False,False,False,False,False
776,1624366,1666824,2014-03-21,28560.0,"21ST AVE S & TERRACE PL, NASHVILLE, TN, 37203",36.149505,-86.8005003,8.0,5715.0,815.0,72.0,white,male,5c3babe003,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
777,550093,1119867,2012-12-14,61200.0,"5TH AVE S & LEA AVE, NASHVILLE, TN, 37203",36.1534734,-86.7738541,4.0,4039.0,425.0,44.0,white,male,8ad42740bd,vehicular,investigative stop,False,False,True,warning,,,,False,False,False,False,,investigative stop,TN,DRIVER WAS DRIVING AS IF HE WAS LOST AND CONFUSED. HE WAS TRYING TO LOCATE THE ENTERPRISE RENTAL CAR LOCATION ON LAFAYETTE ST,True,False,False,False,N,False,False,False,False,False,False,False
778,1973459,412865,2011-04-06,40080.0,"736 IDLEWILD DR, MADISON, TN, 37115",36.2533396,-86.7059778,7.0,1603.0,711.0,21.0,white,male,509d596379,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
779,1532224,2405047,2016-03-10,50880.0,"I 40 E & STEWARTS FERRY PIKE, NASHVILLE, TN, 37214",36.1530404,-86.6265363,5.0,8955.0,533.0,28.0,white,female,be82d6c6cf,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,VIOLATION OF LANE RESTRICTION-ATTEMPTING TO MAKE LEFT TURN ACROSS TRAFFIC IN RIGHT TURN ONLY MERGING LANE AT I---E / STEWARTS FERRY EXIT RAMP,True,False,False,False,N,False,False,False,False,False,False,False
780,2713406,980103,2012-08-15,17640.0,"I 440 E & I 24 E, NASHVILLE, TN, 37210",36.1326123,-86.7269524,3.0,81020.0,311.0,41.0,asian/pacific islander,male,5a2f1d4986,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
781,2426321,1339188,2013-06-05,1560.0,"51ST AVE N & CENTENNIAL BLVD, NASHVILLE, TN, 37209",36.1622683,-86.8491077,1.0,4609.0,115.0,20.0,black,male,0d43689ede,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
782,1999906,1274918,2013-04-09,6600.0,"ANDREW JACKSON PKWY & TRENTON DR, HERMITAGE, TN, 37076",36.2136085,-86.5977309,5.0,9537.0,523.0,22.0,white,male,81bba3b185,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
783,1961252,1269972,2013-04-04,28440.0,"E TRINITY LN & JONES AVE, NASHVILLE, TN, 37207",36.205114,-86.7576234,2.0,1857.0,221.0,33.0,hispanic,male,136443d512,vehicular,investigative stop,False,False,True,warning,,,,False,False,False,False,,investigative stop,TN,STOPPED FOR NO DL,True,False,False,False,H,False,False,False,False,False,False,False
784,2326866,1358421,2013-06-21,3720.0,"ANDERSON RD & BELL RD, ANTIOCH, TN, 37013",36.0747132,-86.6350725,3,8979.0,335,22.0,white,male,48aaf04fba,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
785,1972809,83594,2010-04-06,59700.0,"I 40 E & S NEW HOPE RD, HERMITAGE, TN, 37076",36.373107,-86.616695,5.0,9543.0,523.0,29.0,black,male,41c8075306,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,NC,,False,False,True,,N,False,False,False,False,False,False,False
786,1499912,2023550,2015-02-06,81420.0,"MM 221 6 I40 W, HERMITAGE, TN, 37076",,,5,95020.0,523,28.0,white,female,724faddb76,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,SPEEDING -----,False,False,True,False,N,False,False,False,False,False,False,False
787,1034209,2824042,2017-09-21,38100.0,"ALTUS AVE & GALLATIN PIKE N, MADISON, TN, 37115",36.2907745,-86.7035393,7.0,1757.0,727.0,61.0,black,male,4d8c33198b,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
788,2765316,2204403,2015-08-02,1140.0,"BROADMOOR DR & ELLINGTON PKWY N, NASHVILLE, TN, 37216",36.2302842,-86.7457768,2.0,1882.0,225.0,30.0,black,male,6761423fb7,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
789,342609,660556,2011-11-23,72000.0,"MONTICELLO DR & WOODRIDGE DR, NASHVILLE, TN, 37207",36.2114773,-86.7872213,6,3041.0,621,52.0,black,female,95f3b9204e,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
790,1337175,1206314,2013-02-12,2520.0,"CHARLOTTE PIKE & WHITE BRIDGE PIKE, NASHVILLE, TN, 37209",36.150147,-86.8578526,1.0,5035.0,115.0,38.0,white,male,e077a1b1fb,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
791,920102,2709781,2017-04-10,18240.0,"DOUGLAS AVE & GALLATIN AVE, NASHVILLE, TN, 37206",36.1926724,-86.7443891,2.0,1895.0,227.0,44.0,black,female,4ae38b4239,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
792,1320855,354934,2011-02-11,75600.0,"23RD AVE N & BUCHANAN ST, NASHVILLE, TN, 37208",36.1802269,-86.8146239,6.0,4415.0,611.0,57.0,black,male,6216529cad,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
793,3065235,580505,2011-09-06,2700.0,"BELL RD & HICKORY PARK DR, ANTIOCH, TN, 37013",36.0448578,-86.670401,3.0,8721.0,325.0,22.0,black,male,384070792b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
794,1201242,2991337,2018-06-01,21660.0,"1401 CHURCH ST, NASHVILLE, TN, 37203",36.1575495,-86.7917019,8.0,5517.0,811.0,60.0,white,male,b5ca91d71f,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,,True,False,N,False,False,False,False,False,False,False
795,1247036,3037169,2018-08-21,29280.0,"W TRINITY LN & YOUNGS LN, NASHVILLE, TN, 37207",36.2060909,-86.8110252,6.0,3013.0,623.0,35.0,black,male,55fba78524,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,,,True,,False,False,N,False,False,False,False,False,False,False
796,944886,2734590,2017-05-12,81240.0,"29TH AVE N & WEST END AVE, NASHVILLE, TN, 37203",36.1445563,-86.8131697,8.0,5625.0,813.0,31.0,black,female,ebfe43e91e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,AL,,True,,False,False,N,False,False,False,False,False,False,False
797,859780,2649353,2017-01-18,3120.0,"LAKEWOOD DR & GALLATIN PIKE S, MADISON, TN, 37115",36.2445241,-86.7224686,7.0,1505.0,711.0,56.0,black,male,db48e43887,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
798,86895,2584375,2016-10-21,83340.0,"HERMITAGE AVE & PEABODY ST, NASHVILLE, TN, 37210",36.1574655,-86.7705338,4.0,4033.0,425.0,17.0,hispanic,male,9633bbaff9,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,H,False,False,False,False,False,False,False
799,1333998,2368822,2016-02-01,73320.0,"COLFAX DR & ELM HILL PIKE, NASHVILLE, , 37214",36.1454927,-86.659204,5.0,9411.0,517.0,22.0,white,male,766a98473e,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,cut through private dr,True,False,False,False,N,False,False,False,False,False,False,False
800,2311613,1356432,2013-06-19,65340.0,"12TH AVE S & I 40 E, NASHVILLE, TN, 37203",36.1565938,-86.7874598,8.0,6801.0,821.0,45.0,white,female,d944ee700d,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
801,2707484,1417927,2013-08-14,52800.0,", , ,",,,,,,29.0,asian/pacific islander,female,4265ea192b,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
802,367629,2306495,2015-11-27,7260.0,"721 DUE WEST AVE N, MADISON, TN, 37115",36.2505546,-86.7442391,7.0,2017.0,723.0,31.0,hispanic,female,1b55d714e1,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,PLATE LIGHTS OUT.,False,False,False,True,H,False,False,False,False,False,False,False
803,1228492,3018615,2018-07-19,33240.0,"25TH AVE S & BLAIR BLVD, NASHVILLE, TN, 37212",36.1310071,-86.8073668,8.0,5903.0,815.0,51.0,white,male,b908cb6e33,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,,True,False,N,False,False,False,False,False,False,False
804,415171,1995392,2015-01-14,44040.0,"DICKERSON PIKE & W TRINITY LN, NASHVILLE, TN, 37207",36.2058983,-86.7685904,,1861.0,,38.0,white,male,c1a1b04631,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,LIGHTS REQUIRED,True,False,False,False,N,False,False,False,False,False,False,False
805,2561506,2195822,2015-07-22,77280.0,"BELL RD & BROOK VIEW ESTATES DR, ANTIOCH, TN, 37013",36.043923,-86.6932871,,8719.0,,46.0,black,female,9d22f052df,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,headlight,True,False,False,False,N,False,False,False,False,False,False,False
806,271289,1515198,2013-11-15,75420.0,"2ND AVE S & LINDSLEY AVE, NASHVILLE, TN, 37210",36.152371,-86.7690088,4.0,4005.0,425.0,35.0,unknown,male,8d1ae9f4d1,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
807,2690777,181841,2010-08-12,50820.0,"DICKERSON PIKE & DUKE ST, NASHVILLE, TN, 37207",36.2075603,-86.7678248,2.0,1833.0,223.0,25.0,white,male,3405b2dda1,vehicular,seatbelt violation,False,True,False,citation,,,,False,False,False,False,,seatbelt violation,TN,,False,False,False,True,N,False,False,False,False,False,False,False
808,2255441,489369,2011-06-12,67980.0,"CAHAL AVE & GALLATIN AVE, NASHVILLE, TN, 37216",36.1960045,-86.7425944,2,1881.0,227,25.0,black,male,70f6771de0,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
809,693148,1946362,2014-12-04,11520.0,"ANTIOCH PIKE & GLENCLIFF RD, NASHVILLE, , 37211",36.1012703,-86.7218112,,,,39.0,hispanic,female,473da02334,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,-- MPH IN POSTED -- MPH ZONE (RADAR)  SPEED CAPTURED ANTIOCH PIK OVER I--- BETWEEN SPACE PARK AND MCCALL. D/L NOT ON PERSON.,False,False,True,False,H,False,False,False,False,False,False,False
810,128121,246545,2010-10-27,7800.0,"CLAY ST & DR D B TODD JR BLVD, NASHVILLE, TN, 37208",36.1826076,-86.8122432,6.0,4415.0,611.0,34.0,black,female,95344f7a0e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
811,2474870,508484,2011-07-01,30900.0,"COWAN ST & OLDHAM ST, NASHVILLE, TN, 37213",36.1745434,-86.775915,4.0,1989.0,413.0,47.0,white,male,8f1069f970,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,"STOP SIGN
",True,False,False,,N,False,False,False,False,False,False,False
812,779340,2367327,2016-01-30,73620.0,"NOLENSVILLE PIKE & PEACHTREE ST, NASHVILLE, , 37211",36.1205435,-86.7500276,,,,24.0,white,male,7770082848,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,KY,HEADLIGHT,True,False,False,False,N,False,False,False,False,False,False,False
813,1120134,2910111,2018-02-02,47220.0,"1100 HADLEY AVE, OLD HICKORY, TN, 37138",,,5.0,9707.0,525.0,32.0,black,male,b026378af6,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,,,True,,False,False,N,False,False,False,False,False,False,False
814,1310606,3100803,2019-03-19,50580.0,"HARDING PL & WAUFORD DR, NASHVILLE, TN, 37211",36.0809436,-86.7515964,8.0,8605.0,831.0,38.0,hispanic,male,ba10efd51b,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,,True,False,N,False,False,False,False,False,False,False
815,2331583,123959,2010-06-02,68460.0,"OCALA DR & WESSEX DR, NASHVILLE, TN, 37211",36.0524155,-86.7079595,3,8717.0,331,40.0,white,female,4a107ef3da,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
816,2192395,2453019,2016-05-04,47820.0,", , ,",,,,,,22.0,black,female,74198e63a6,vehicular,registration,False,True,False,citation,,,,False,False,False,False,,registration,TN,CITATION FOR EXPIRED TAGS (-------),False,False,True,False,N,False,False,False,False,False,False,False
817,2993532,1878856,2014-09-23,84900.0,"17TH AVE S & EDGEHILL AVE, NASHVILLE, TN, 37212",36.1435191,-86.794396,8,6627.0,815,21.0,white,male,0a57dc4029,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,IL,,True,False,False,False,N,False,False,False,False,False,False,False
818,2968449,2562633,2016-09-20,24900.0,"MM 203 2 I40 W, NASHVILLE, TN, 37209",,,1.0,46021.0,115.0,23.0,white,male,a9e3132c9f,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
819,368086,2608515,2016-11-27,9780.0,"BAILEY ST & EASTLAND AVE, NASHVILLE, TN, 37206",36.1838357,-86.7501765,2.0,1929.0,227.0,29.0,black,female,e143bf684a,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,BLINKING RED LIGHTS. NO HGN,True,,False,False,N,False,False,False,False,False,False,False
820,2328323,1358825,2013-06-21,35520.0,"FLORA MAXWELL RD & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.075016,-86.7249168,3,8701.0,321,82.0,white,female,80cbba0ee1,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
821,1105524,2895489,2018-01-17,81960.0,"BELL RD & HICKORY PARK DR, ANTIOCH, TN, 37013",36.0448578,-86.670401,3.0,8753.0,331.0,47.0,asian/pacific islander,male,883b5b4087,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,,True,,False,False,N,False,False,False,False,False,False,False
822,2141125,2135788,2015-05-26,84000.0,", , ,",,,,,,47.0,hispanic,male,937faddb57,vehicular,moving traffic violation,False,True,True,citation,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,True,H,False,False,False,False,False,False,False
823,2817787,995829,2012-08-29,41160.0,"AVONDALE CIR & BRICK CHURCH PIKE, NASHVILLE, TN, 37207",36.2090637,-86.777949,6.0,3021.0,621.0,23.0,black,female,c51a70920b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
824,1847298,2094205,2015-04-18,77460.0,"51ST AVE N & DELAWARE AVE, NASHVILLE, TN, 37209",36.1542346,-86.848696,1.0,4627.0,111.0,25.0,black,female,0e0fefbbe3,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
825,2306339,2160872,2015-06-18,60.0,"COWAN CT & COWAN ST, NASHVILLE, TN, 37207",36.1801381,-86.775795,4.0,1955.0,413.0,53.0,white,male,e143bf684a,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
